"tahun","bulan","PACKAGE_NAME","LIST_TEST","PAY","jumlah_pembelian"
"2022","06",Umum,"Hematologi Rutin, Protrombine Time (PT), APTT, SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, Kreatinin",1050000.0,1
"2022","06",Umum,"Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",195000.0,1
"2022","06",Umum,"Hematologi Rutin, SGOT, SGPT, Gamma GT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek, Ureum, CEA, Urine Lengkap , Kreatinin",1435000.0,1
"2022","06",Umum,"Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, HBsAg Rapid, Urine Lengkap ",505000.0,1
"2022","06",Umum,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Kreatinin",1015000.0,1
"2022","06",Umum,"Hematologi Rutin, HBsAg Rapid, Urine Lengkap ",345000.0,1
"2022","06",Umum,"Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",90000.0,1
"2022","06",Umum,"Hematologi Lengkap, SGPT, Kreatinin",285000.0,1
"2022","06",Umum,HBsAg Rapid,125000.0,1
"2022","06",Umum,"Hematologi Rutin, Golongan Darah, Glukosa Toleransi Test (GTT 1x), Urine Lengkap ",500000.0,1
"2022","06",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Urine Lengkap , Kreatinin",915000.0,1
"2022","06",Umum,Faeces Rutin,90000.0,1
"2022","06",Umum,"HBsAg Rapid, SCREENING NARKOBA",375000.0,1
"2022","06",Umum,"Anti HIV Rapid Kualiatif, Anti HCV Rapid Kualitatif",250000.0,1
"2022","06",Umum,"Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",605000.0,1
"2022","06",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,1
"2022","06",Umum,"Hematologi Rutin, Anti HIV Rapid Kualiatif, HBsAg Rapid, TPHA, Urine Lengkap ",700000.0,1
"2022","06",Umum,"Hematologi Lengkap, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Kalsium Ion, Natrium (Na), Kalium (K), Klorida (Cl), Urine Lengkap , Kreatinin",1590000.0,1
"2022","06",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa",560000.0,1
"2022","06",Umum,Elektrolit Serum (Na-K-Cl),435000.0,1
"2022","06",Paket Kesuburan Laki-Laki,"LH, FSH, Prolactin, Testosteron, Analisa Sperma",2845000.0,1
"2022","07",Umum,Antigen SARS-CoV-2 ,95000.0,1085
"2022","07",Umum,PCR SARS CoV-2 - Reguler,275000.0,887
"2022","07",Umum,Antigen SARS Cov-19 Nasal,125000.0,102
"2022","07",Umum,PCR SARS CoV-2 (CITO 1),575000.0,43
"2022","07",Umum,Hematologi Rutin,120000.0,28
"2022","07",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,14
"2022","07",Umum,SCREENING NARKOBA,250000.0,12
"2022","07",Umum,Hematologi Lengkap,145000.0,11
"2022","07",Umum,"Hematologi Rutin, Widal",380000.0,9
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,5
"2022","07",Paket Pemeriksaan Narkoba,SCREENING NARKOBA,175000.0,5
"2022","07",Umum,"Ureum, Kreatinin",140000.0,4
"2022","07",Umum,"PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,4
"2022","07",Umum,Widal,260000.0,3
"2022","07",Umum,"Asam Urat, Glukosa Darah Sewaktu",120000.0,3
"2022","07",Umum,Faeces Lengkap,120000.0,3
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Urine Lengkap ",470000.0,2
"2022","07",Umum Luar Pulau Jawa,Antigen SARS-CoV-2 ,95000.0,2
"2022","07",Umum,IGRA,1265000.0,2
"2022","07",Umum,Urine Lengkap ,100000.0,2
"2022","07",Umum,"SGOT, SGPT",140000.0,2
"2022","07",Umum,"Hematologi Lengkap, SGOT, SGPT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Urine Lengkap , Kreatinin",1635000.0,2
"2022","07",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Puasa",185000.0,2
"2022","07",Umum,USG ABDOMEN,650000.0,2
"2022","07",Umum,Kolesterol Total,65000.0,2
"2022","07",Umum,"Hematologi Lengkap, Antigen SARS-CoV-2 , Urine Lengkap ",340000.0,2
"2022","07",Umum,"Golongan Darah, Antigen SARS-CoV-2 ",185000.0,1
"2022","07",Umum,"Hematologi Lengkap, Kolesterol Total",210000.0,1
"2022","07",Umum,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Elektrolit Serum (Na-K-Cl), Urine Lengkap , Kreatinin",1705000.0,1
"2022","07",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat",585000.0,1
"2022","07",Pre Employee,Antigen SARS Cov-19 Nasal,95000.0,1
"2022","07",Umum,USG ABDOMEN,500000.0,1
"2022","07",Umum,SGPT,70000.0,1
"2022","07",Umum,PA Jaringan Sedang,1100000.0,1
"2022","07",Umum,SARS-CoV2 Antibody (Kuantitatif),245000.0,1
"2022","07",Umum,"Hematologi Lengkap, Gambaran Darah Tepi, Ferritin, Vitamin D 25 OH, Total Protein, Albumin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, HbA1C, Anti HIV Rapid Kualiatif, HBsAg Rapid, Urine Lengkap ",2505000.0,1
"2022","07",Umum,PA Jaringan Kecil,828000.0,1
"2022","07",Umum,"Hematologi Rutin, Trigliserida",195000.0,1
"2022","07",Umum,Elektrokardiogram,200000.0,1
"2022","07",Umum,Anti HIV Rapid Kualiatif,125000.0,1
"2022","07",Umum,Elektrolit Serum (Na-K-Cl),435000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat, Glukosa Darah Puasa",425000.0,1
"2022","07",Umum,Kultur PUS,785000.0,1
"2022","07",Umum Luar Pulau Jawa,Hematologi Lengkap,145000.0,1
"2022","07",Umum,"Kolesterol LDL Direk, Trigliserida, Asam Urat",290000.0,1
"2022","07",Umum,Vitamin D 25 OH,440000.0,1
"2022","07",Umum,VDRL,145000.0,1
"2022","07",Umum,"Hematologi Rutin, Antigen SARS-CoV-2 ",215000.0,1
"2022","07",Umum,Kolesterol Total,120000.0,1
"2022","07",Umum,"Hematologi Lengkap, Protrombine Time (PT), APTT, Fibrinogen, SGOT, SGPT, Total Protein-Alb-Glob, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, HbA1C, Elektrolit Serum (Na-K-Cl), PCR SARS CoV-2 - Reguler, Agregasi Trombosit, Kreatinin",3555000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",535000.0,1
"2022","07",Umum,"SGOT, SGPT, Bilirubin Total",230000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",595000.0,1
"2022","07",Umum,Anti HBs,290000.0,1
"2022","07",Umum,"Hematologi Rutin, Anti HIV Rapid Kualiatif, HBsAg Rapid",370000.0,1
"2022","07",Umum,HBsAg Rapid,125000.0,1
"2022","07",Umum,"Fibrinogen, D-dimer, HbA1C, Kreatinin",1445000.0,1
"2022","07",Umum,"Hematologi Lengkap, SGOT, SGPT, Widal",545000.0,1
"2022","07",Umum,"Bilirubin Total, Bilirubin Direk, Bilirubin Indirek, Kolesterol HDL, Kolesterol LDL, Trigliserida, HbA1C, Glukosa Toleransi Test (GTT 1x), Alfa Feto Protein (AFP)",1480000.0,1
"2022","07",Umum,HbA1C,210000.0,1
"2022","07",Umum,"Hematologi Lengkap, Ureum, Asam Urat, Glukosa Darah Sewaktu, Urine Lengkap , Kreatinin",505000.0,1
"2022","07",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Kreatinin",875000.0,1
"2022","07",Umum,"Hematologi Lengkap, HBsAg Rapid, Urine Lengkap ",370000.0,1
"2022","07",Umum,Direct KOH,170000.0,1
"2022","07",Umum,"Hematologi Rutin, Protrombine Time (PT), APTT, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HBsAg, Anti HCV",1595000.0,1
"2022","07",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Glukosa Darah Puasa",495000.0,1
"2022","07",Umum,"Hematologi Lengkap, Ureum, Kreatinin",285000.0,1
"2022","07",Umum,"Hematologi Lengkap, Ferritin, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, VDRL, Urine Lengkap , Kreatinin",1215000.0,1
"2022","07",Umum,"Hematologi Lengkap, Dengue NS 1 Ag, CRP Kuantitatif",985000.0,1
"2022","07",Umum,"Trigliserida, Asam Urat, Glukosa Darah Puasa",195000.0,1
"2022","07",Umum,"Hematologi Rutin, SGPT, Bilirubin Total",280000.0,1
"2022","07",Umum,Atopy Alergi,2250000.0,1
"2022","07",Umum,Golongan Darah,90000.0,1
"2022","07",Paket MCU Basic,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Trigliserida, Ureum, Kreatinin, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Konsultasi Dokter",468000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",490000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",675000.0,1
"2022","07",Umum,"Hematologi Lengkap, APTT, SGOT, SGPT, Ureum, Urine Lengkap , Kreatinin, PT Dan INR",1110000.0,1
"2022","07",Umum,"Anti HIV Rapid Kualiatif, HBsAg Rapid, VDRL",395000.0,1
"2022","07",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",380000.0,1
"2022","07",Umum,"Bilirubin Direk, Bilirubin Indirek, Bilirubin Bayi",365000.0,1
"2022","07",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Glukosa Darah Puasa, Kreatinin, Agregasi Trombosit",1150000.0,1
"2022","07",Umum,"Free T4 (FT4), TSHs",840000.0,1
"2022","07",Umum,Hematologi Lengkap,138000.0,1
"2022","07",Umum,"Hematologi Rutin, SGOT, SGPT, Ureum, Glukosa Darah Sewaktu, HbA1C, Anti HIV Rapid Kualiatif, HBsAg Rapid, TPHA, VDRL, Urine Rutin , Kreatinin",1355000.0,1
"2022","07",Umum,"SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",630000.0,1
"2022","07",Umum,"Hematologi Lengkap, Gambaran Darah Tepi",495000.0,1
"2022","07",Umum,Kultur Urine,690000.0,1
"2022","07",Umum,"Hematologi Rutin, Dengue NS 1 Ag, PCR SARS CoV-2 - Reguler",925000.0,1
"2022","07",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 (CITO 1)",670000.0,1
"2022","07",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",185000.0,1
"2022","07",Umum,"Vitamin D 25 OH, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",1210000.0,1
"2022","07",Umum,"Hematologi Lengkap, Ferritin",530000.0,1
"2022","07",Umum,"Hematologi Lengkap, Glukosa Darah Puasa",190000.0,1
"2022","07",Umum,"Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1
"2022","07",Umum,"Anti HIV Rapid Kualiatif, HBsAg Rapid",250000.0,1
"2022","07",Umum,Ferritin,385000.0,1
"2022","07",Umum,"Hematologi Lengkap, Antigen SARS-CoV-2 , Widal",500000.0,1
"2022","08",Umum,Antigen SARS-CoV-2 ,95000.0,1202
"2022","08",Umum,PCR SARS CoV-2 - Reguler,275000.0,1190
"2022","08",Umum,Antigen SARS Cov-19 Nasal,125000.0,208
"2022","08",Umum,PCR SARS CoV-2 (CITO 1),575000.0,63
"2022","08",Paket Pemeriksaan Narkoba,SCREENING NARKOBA,175000.0,21
"2022","08",Umum,Hematologi Lengkap,145000.0,17
"2022","08",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,12
"2022","08",Umum,"Hematologi Rutin, Widal",380000.0,10
"2022","08",Umum,Hematologi Rutin,120000.0,9
"2022","08",Umum,Urine Lengkap ,81000.0,9
"2022","08",Umum,"Hematologi Lengkap, Widal",405000.0,6
"2022","08",Umum,"Ureum, Kreatinin",140000.0,5
"2022","08",Umum,HbA1C,210000.0,4
"2022","08",Paket MCU Elite,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HBsAg Rapid, Urine Lengkap , Kreatinin, Anti-HBs kualitatif, Konsultasi Dokter",783000.0,4
"2022","08",Umum,PCR SARS CoV-2 - Super Cito,895000.0,4
"2022","08",Umum,"Hematologi Lengkap, SGOT, SGPT",285000.0,3
"2022","08",Umum,Vitamin D 25 OH,350000.0,3
"2022","08",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Puasa",180000.0,2
"2022","08",Umum,"Hematologi Rutin, PCR SARS CoV-2 - Reguler",395000.0,2
"2022","08",Umum,Golongan Darah,90000.0,2
"2022","08",PAKET PEMERIKSAAN PROFIL LIPID / LEMAK,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",307100.0,2
"2022","08",Umum,"Ureum, Urine Lengkap , Kreatinin",221000.0,2
"2022","08",Umum,Antigen SARS Cov-19 Nasal,95000.0,2
"2022","08",Umum,"Kolesterol Total, Antigen SARS-CoV-2 ",160000.0,2
"2022","08",Umum,"Anti HIV Rapid Kualitatif, HBsAg Rapid",250000.0,2
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",485000.0,2
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,2
"2022","08",Umum,PA Jaringan Sedang,950000.0,2
"2022","08",Umum,"Kolesterol Total, Ureum, Asam Urat, Kreatinin",275000.0,2
"2022","08",Umum,Faeces Lengkap,120000.0,2
"2022","08",Umum,Asam Urat,70000.0,2
"2022","08",Umum,Anti S. Typhi IgM (Tubex),435000.0,2
"2022","08",Umum,"Hematologi Lengkap, Urine Lengkap ",226000.0,2
"2022","08",Umum,"Vitamin D 25 OH, ANA Profile, T3 (Total), T4 (Total), TSHs",2859000.0,1
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Glukosa Darah Puasa, Kreatinin",490000.0,1
"2022","08",Umum,"Hematologi Lengkap, Widal, Urine Lengkap ",486000.0,1
"2022","08",Umum,Trigliserida,75000.0,1
"2022","08",Umum,"Trigliserida, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP",165000.0,1
"2022","08",Umum,Urine Lengkap ,100000.0,1
"2022","08",Umum,"Hematologi Lengkap, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Kreatinin",851000.0,1
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Asam Urat",380000.0,1
"2022","08",Umum,Analisa Sperma,475000.0,1
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, HbA1C",580000.0,1
"2022","08",Umum,"Golongan Darah, Bilirubin Direk, Bilirubin Indirek, Bilirubin Bayi",455000.0,1
"2022","08",Umum,"Hematologi Lengkap, D-dimer, SGOT, SGPT, Ureum, Asam Urat, LDH, Kreatinin",1445000.0,1
"2022","08",Umum,"Hematologi Lengkap, PCR SARS CoV-2 - Reguler",420000.0,1
"2022","08",Umum,Beta HCG Darah,720000.0,1
"2022","08",Umum,"Hematologi Lengkap, Antigen SARS-CoV-2 ",240000.0,1
"2022","08",Umum,"Kolesterol Total, Trigliserida, Ureum, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",370000.0,1
"2022","08",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Kreatinin",580000.0,1
"2022","08",Umum,"Ureum, Asam Urat, Kreatinin",210000.0,1
"2022","08",Umum,"Hematologi Lengkap, Urine Lengkap , PCR SARS CoV-2 - Reguler",501000.0,1
"2022","08",Umum,PCR SARS CoV-2 - Reguler,250000.0,1
"2022","08",Umum,HBsAg Rapid,125000.0,1
"2022","08",Umum,"Hematologi Lengkap, Ferritin, Vitamin D 25 OH, D-dimer, Glukosa Darah Sewaktu, ACA IgG, ACA IgM, HBsAg, Anti Toxoplasma IgG, Anti Rubella IgG, Anti Rubella IgM, Anti CMV IgG, Anti CMV IgM, Anti Toxoplasma IgM, Anti HIV Rapid Kualitatif, CRP Kuantitatif",7121000.0,1
"2022","08",Umum,Glukosa Darah Puasa,45000.0,1
"2022","08",Umum,"Hematologi Lengkap, Gambaran Darah Tepi",423000.0,1
"2022","08",Umum,Agregasi Trombosit,465000.0,1
"2022","08",Umum,"PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,1
"2022","08",Umum,"Hematologi Lengkap, Golongan Darah",235000.0,1
"2022","08",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid",440000.0,1
"2022","08",Umum,"Kolesterol Total, Asam Urat",135000.0,1
"2022","08",Umum,PSA Total,584000.0,1
"2022","08",Umum,USG ABDOMEN,500000.0,1
"2022","08",Umum,"Hematologi Rutin, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Kreatinin",745000.0,1
"2022","08",Umum,Ferritin,385000.0,1
"2022","08",Umum,"Hematologi Rutin, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Urine Lengkap , Kreatinin",1151000.0,1
"2022","08",Umum,"Protrombine Time (PT), APTT",605000.0,1
"2022","08",Umum,"Hematologi Lengkap, SGOT, SGPT, Widal, CRP Kuantitatif",855000.0,1
"2022","08",PAKET PEMERIKSAAN GULA DASAR,"Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C",249000.0,1
"2022","08",Umum,"Kolesterol LDL Direk, Trigliserida, HbA1C",425000.0,1
"2022","08",Umum,"Hematologi Rutin, Bilirubin Direk, Bilirubin Bayi",300000.0,1
"2022","08",Umum,"Hematologi Rutin, Urine Lengkap ",201000.0,1
"2022","08",Umum,"Glukosa Darah Puasa, HbA1C",255000.0,1
"2022","08",Umum,"Hematologi Lengkap, D-dimer, SGPT, Free T4 (FT4), CRP Kuantitatif, Kreatinin",1820000.0,1
"2022","08",Umum,"Anti Toxoplasma IgG, Anti CMV IgG, Anti CMV IgM, Anti Toxoplasma IgM",1880000.0,1
"2022","08",Umum,"Hematologi Rutin, SGOT, SGPT, Elektrolit Serum (Na-K-Cl)",695000.0,1
"2022","08",Umum,Bilirubin Bayi,90000.0,1
"2022","08",Umum,"Hematologi Rutin, Antigen SARS Cov-19 Nasal",245000.0,1
"2022","08",Umum,"Hematologi Rutin, SGOT, SGPT",260000.0,1
"2022","08",Umum,"Hematologi Rutin, D-dimer",900000.0,1
"2022","08",Umum,D-dimer,780000.0,1
"2022","08",Umum,"Kolesterol Total, Glukosa Darah Puasa",110000.0,1
"2022","08",Umum,"Hematologi Rutin, Masa Perdarahan (BT), Masa Pembekuan (CT), Glukosa Darah Sewaktu",315000.0,1
"2022","08",Umum,"Total Iron Binding Capacity - TIBC, Ferritin",612000.0,1
"2022","08",Umum,"Hematologi Lengkap, Widal, Antigen SARS Cov-19 Nasal",530000.0,1
"2022","08",Umum,"Hematologi Rutin, Dengue NS 1 Ag, PCR SARS CoV-2 - Reguler",920000.0,1
"2022","08",Umum,PA Jaringan Besar,1200000.0,1
"2022","08",Umum,"Hematologi Rutin, Ferritin, Glukosa Darah Puasa, Glukosa Toleransi Test (GTT 1x), Urine Lengkap ",821000.0,1
"2022","08",Umum,"Hematologi Rutin, HBsAg Rapid, Urine Lengkap ",326000.0,1
"2022","08",Umum,"Free T4 (FT4), TSHs",850000.0,1
"2022","08",Umum,"Hematologi Lengkap, Golongan Darah, Serum Iron (S I), Ferritin, SGOT, SGPT, Bilirubin Total, Bilirubin Direk, Bilirubin Indirek",1330000.0,1
"2022","08",Umum,Albumin,105000.0,1
"2022","08",Umum,USG Mamae/Payudara,500000.0,1
"2022","08",Umum,"Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, HBsAg, Urine Lengkap ",591000.0,1
"2022","08",Umum,Widal,260000.0,1
"2022","08",Umum,Antigen SARS-CoV-2 ,80000.0,1
"2022","09",Umum,Antigen SARS-CoV-2 ,95000.0,549
"2022","09",Umum,PCR SARS CoV-2 - Reguler,275000.0,468
"2022","09",Umum,Antigen SARS Cov-19 Nasal,125000.0,82
"2022","09",Umum,PCR SARS CoV-2 (CITO 1),575000.0,37
"2022","09",Umum,SCREENING NARKOBA,250000.0,22
"2022","09",Umum,Hematologi Rutin,120000.0,19
"2022","09",Umum,"Hematologi Rutin, Widal",380000.0,18
"2022","09",Umum,Hematologi Lengkap,145000.0,13
"2022","09",Silver MCU Anniversary package,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Urine Lengkap , Kreatinin, Konsultasi Dokter",495500.0,12
"2022","09",Umum,"Hematologi Lengkap, Widal",405000.0,9
"2022","09",Umum,Antigen SARS Cov-19 Nasal,95000.0,6
"2022","09",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 - Reguler",370000.0,5
"2022","09",Umum,PA Jaringan Sedang,950000.0,5
"2022","09",Umum,Vitamin D 25 OH,350000.0,3
"2022","09",Umum,"PCR SARS CoV-2 - Reguler, Antigen SARS Cov-19 Nasal",400000.0,3
"2022","09",Umum,Anti HIV Rapid Kualitatif,125000.0,3
"2022","09",Umum,Urine Lengkap ,81000.0,3
"2022","09",Umum,PCR SARS CoV-2 - Super Cito,895000.0,3
"2022","09",Umum,Elektrokardiogram,120000.0,2
"2022","09",Umum,Kultur Urine,685000.0,2
"2022","09",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Puasa",180000.0,2
"2022","09",Umum,"Hematologi Lengkap, Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, VDRL",675000.0,2
"2022","09",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu",190000.0,2
"2022","09",Umum,"Anti Toxoplasma IgG, Anti Rubella IgG, Anti Rubella IgM, Anti CMV IgG, Anti CMV IgM, Anti Toxoplasma IgM",2885000.0,2
"2022","09",Gold MCU Anniversary package,"Hematologi Lengkap, SGOT, SGPT, Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, HbA1C, Insulin Puasa, HBsAg, Anti HBs, Urine Lengkap , Kreatinin, Konsultasi Dokter",1153000.0,2
"2022","09",Umum,Asam Urat,70000.0,2
"2022","09",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida, Asam Urat, Glukosa Darah Puasa",485000.0,2
"2022","09",Umum,"Hematologi Lengkap, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",521000.0,2
"2022","09",Umum,"Kalsium (Ca), Natrium (Na), Kalium (K)",455000.0,2
"2022","09",Umum,"PCR SARS CoV-2 - Reguler, ADMIN HS",425000.0,2
"2022","09",Umum,"Antigen SARS-CoV-2 , PCR SARS CoV-2 (CITO 1)",670000.0,2
"2022","09",Umum,Golongan Darah,90000.0,2
"2022","09",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL Direk, Trigliserida",370000.0,2
"2022","09",Umum,Glukosa Darah Puasa,45000.0,2
"2022","09",Umum,"Hematologi Rutin, Dengue NS 1 Ag, PCR SARS CoV-2 - Reguler",920000.0,2
"2022","09",Umum,"Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",180000.0,2
"2022","09",Umum,"Hematologi Rutin, Golongan Darah, Glukosa Darah Sewaktu, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",586000.0,2
"2022","09",Umum,Glukosa Darah Sewaktu,45000.0,2
"2022","09",Umum,"Vitamin D 25 OH, SARS-CoV2 Antibody (Kuantitatif)",595000.0,1
"2022","09",Umum,"Hematologi Rutin, Antigen SARS-CoV-2 , Widal",475000.0,1
"2022","09",Umum,"Kolesterol Total, Glukosa Darah Sewaktu",110000.0,1
"2022","09",Umum,"T3 (Total), T4 (Total), Free T3 (FT3), TSHs",1689000.0,1
"2022","09",Umum,"Hematologi Lengkap, Kolesterol Total, Asam Urat, Glukosa Darah Sewaktu",325000.0,1
"2022","09",Umum,"Kolesterol Total, Kolesterol HDL, Kolesterol LDL, Trigliserida, Ureum, Asam Urat, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Kreatinin",605000.0,1
"2022","09",Umum,HBsAg Rapid,125000.0,1
"2022","09",Umum,"D-dimer, HbA1C, Elektrolit Serum (Na-K-Cl)",1425000.0,1
"2022","09",Umum,"Hematologi Rutin, Widal, PCR SARS CoV-2 - Reguler",655000.0,1
"2022","09",Umum,"Anti Toxoplasma IgG, Anti Rubella IgG, Anti CMV IgG",1325000.0,1
"2022","09",Umum,"Antigen SARS-CoV-2 , PT Dan INR",460000.0,1
"2022","09",Umum,"Hematologi Lengkap, Golongan Darah, Glukosa Darah Puasa, Glukosa Darah 2 Jam PP, Anti HIV Rapid Kualitatif, HBsAg Rapid, Urine Lengkap ",656000.0,1
"2022","09",Umum,"Ureum, Kalium (K), Kreatinin",300000.0,1
